Time,Value
543.5,-24.70142841
543.6,-24.7700125
543.7,-24.8367548
543.8,-24.90352392
543.9,-24.97185767
544,-25.03829598
544.1,-25.10525286
544.2,-25.17181635
544.3,-25.23778081
544.4,-25.30429065
544.5,-25.37062168
544.6,-25.43554902
544.7,-25.50042272
544.8,-25.56502819
544.9,-25.62994659
545,-25.6954819
545.1,-25.75951517
545.2,-25.82367361
545.3,-25.88677704
545.4,-25.9503454
545.5,-26.01538002
545.6,-26.08009279
545.7,-26.14274025
545.8,-26.20645165
545.9,-26.2675792
546,-26.33065581
546.1,-26.3935715
546.2,-26.45445764
546.3,-26.51681006
546.4,-26.57888532
546.5,-26.64000392
546.6,-26.70317888
546.7,-26.76142752
546.8,-26.82084739
546.9,-26.88167095
547,-26.94037557
547.1,-27.00241506
547.2,-27.0613879
547.3,-27.11956501
547.4,-27.17919946
547.5,-27.2376895
547.6,-27.29761899
547.7,-27.35643983
547.8,-27.41400003
547.9,-27.47234702
548,-27.52919197
548.1,-27.58674324
548.2,-27.64421403
548.3,-27.6999861
548.4,-27.75616944
548.5,-27.81399786
548.6,-27.87117362
548.7,-27.92677581
548.8,-27.98148394
548.9,-28.03626359
549,-28.09054255
549.1,-28.14505398
549.2,-28.19932401
549.3,-28.25420201
549.4,-28.30818594
549.5,-28.36353779
549.6,-28.41843367
549.7,-28.47268581
549.8,-28.52528393
549.9,-28.57691646
550,-28.62798572
550.1,-28.68029773
550.2,-28.73261869
550.3,-28.78452837
550.4,-28.83575857
550.5,-28.88760567
550.6,-28.93840671
550.7,-28.9911747
550.8,-29.04141247
550.9,-29.09112275
551,-29.13973331
551.1,-29.18915749
551.2,-29.23891246
551.3,-29.28898931
551.4,-29.33914661
551.5,-29.38748002
551.6,-29.43417728
551.7,-29.48373556
551.8,-29.53221202
551.9,-29.5797497
552,-29.62633073
552.1,-29.67245579
552.2,-29.72031534
552.3,-29.76666391
552.4,-29.81397808
552.5,-29.8595041
552.6,-29.90513742
552.7,-29.95039523
552.8,-29.99747694
552.9,-30.04128635
553,-30.08648157
553.1,-30.1307112
553.2,-30.17418087
553.3,-30.2190721
553.4,-30.26450872
553.5,-30.30680716
553.6,-30.3498745
553.7,-30.39179742
553.8,-30.43473065
553.9,-30.476439
554,-30.51810265
554.1,-30.56037426
554.2,-30.60014248
554.3,-30.64330816
554.4,-30.68409562
554.5,-30.72520494
554.6,-30.76316714
554.7,-30.80455363
554.8,-30.8452785
554.9,-30.88598549
555,-30.92418909
555.1,-30.96206188
555.2,-30.99981844
555.3,-31.03938103
555.4,-31.07915819
555.5,-31.11845255
555.6,-31.15476966
555.7,-31.19152486
555.8,-31.229496
555.9,-31.26703799
556,-31.30420446
556.1,-31.34038746
556.2,-31.37598932
556.3,-31.4116627
556.4,-31.44643307
556.5,-31.48289323
556.6,-31.51896894
556.7,-31.551826
556.8,-31.58506751
556.9,-31.61936402
557,-31.6550374
557.1,-31.68812692
557.2,-31.72106445
557.3,-31.75392151
557.4,-31.78632259
557.5,-31.81978762
557.6,-31.85310066
557.7,-31.88558221
557.8,-31.91410303
557.9,-31.94509149
558,-31.97701871
558.1,-32.00808764
558.2,-32.0392549
558.3,-32.06892014
558.4,-32.09800422
558.5,-32.12771416
558.6,-32.15817511
558.7,-32.18773305
558.8,-32.21620917
558.9,-32.24528432
559,-32.27427006
559.1,-32.30115473
559.2,-32.33028352
559.3,-32.35565722
559.4,-32.38307834
559.5,-32.40891695
559.6,-32.43581951
559.7,-32.46258795
559.8,-32.48765767
559.9,-32.51300454
560,-32.53898621
560.1,-32.56535232
560.2,-32.59044886
560.3,-32.61618912
560.4,-32.63890743
560.5,-32.66311884
560.6,-32.68585503
560.7,-32.71104991
560.8,-32.73418844
560.9,-32.75609314
561,-32.77739882
561.1,-32.79847205
561.2,-32.82195032
561.3,-32.84415007
561.4,-32.86633193
561.5,-32.88729787
561.6,-32.90710151
561.7,-32.92919397
561.8,-32.95012414
561.9,-32.97206461
562,-32.98984766
562.1,-33.00900757
562.2,-33.02772045
562.3,-33.04819465
562.4,-33.06656778
562.5,-33.08488727
562.6,-33.10164213
562.7,-33.11770856
562.8,-33.1368506
562.9,-33.15400779
563,-33.17076266
563.1,-33.18652511
563.2,-33.20210874
563.3,-33.21920335
563.4,-33.23639631
563.5,-33.25037062
563.6,-33.26566815
563.7,-33.28031301
563.8,-33.29552114
563.9,-33.30978155
564,-33.32394361
564.1,-33.33545923
564.2,-33.34748447
564.3,-33.36231709
564.4,-33.37592483
564.5,-33.38860273
564.6,-33.40207636
564.7,-33.41504931
564.8,-33.42585862
564.9,-33.43631029
565,-33.44750404
565.1,-33.45764279
565.2,-33.46678913
565.3,-33.4784925
565.4,-33.4895879
565.5,-33.49949419
565.6,-33.50842595
565.7,-33.51788521
565.8,-33.52556527
565.9,-33.53604376
566,-33.54415298
566.1,-33.55213702
566.2,-33.55958462
566.3,-33.56645107
566.4,-33.57436359
566.5,-33.58196318
566.6,-33.58745277
566.7,-33.59240592
566.8,-33.59777033
566.9,-33.60283077
567,-33.60795379
567.1,-33.61416757
567.2,-33.61853063
567.3,-33.62334073
567.4,-33.62873197
567.5,-33.63246918
567.6,-33.63767266
567.7,-33.64065886
567.8,-33.64199996
567.9,-33.64428878
568,-33.64714086
568.1,-33.65047574
568.2,-33.65232646
568.3,-33.65280032
568.4,-33.65242481
568.5,-33.65519643
568.6,-33.65727961
568.7,-33.65829885
568.8,-33.65664482
568.9,-33.65693986
569,-33.65643024
569.1,-33.65554512
569.2,-33.65545571
569.3,-33.65326524
569.4,-33.65230858
569.5,-33.6507082
569.6,-33.64892006
569.7,-33.64658654
569.8,-33.6438328
569.9,-33.64103436
570,-33.63769054
570.1,-33.63488317
570.2,-33.63125324
570.3,-33.62673819
570.4,-33.62270594
570.5,-33.61845911
570.6,-33.61364007
570.7,-33.60715806
570.8,-33.60252678
570.9,-33.59653652
571,-33.59125257
571.1,-33.58418047
571.2,-33.57768059
571.3,-33.57013464
571.4,-33.56278539
571.5,-33.55422914
571.6,-33.54849815
571.7,-33.54208767
571.8,-33.53258371
571.9,-33.52442086
572,-33.5146755
572.1,-33.50506425
572.2,-33.49574804
572.3,-33.48601162
572.4,-33.47608745
572.5,-33.46592188
572.6,-33.45444202
572.7,-33.44439268
572.8,-33.43428969
572.9,-33.4223628
573,-33.41147304
573.1,-33.39926898
573.2,-33.38673413
573.3,-33.37463737
573.4,-33.36084187
573.5,-33.34851265
573.6,-33.33616555
573.7,-33.32185149
573.8,-33.30742121
573.9,-33.29274058
574,-33.27611089
574.1,-33.26292336
574.2,-33.24859142
574.3,-33.23409855
574.4,-33.21906924
574.5,-33.20278823
574.6,-33.18644464
574.7,-33.16935897
574.8,-33.15218389
574.9,-33.13748538
575,-33.12014937
575.1,-33.10219646
575.2,-33.08297396
575.3,-33.06695223
575.4,-33.04871321
575.5,-33.03180635
575.6,-33.01260173
575.7,-32.99259245
575.8,-32.97326267
575.9,-32.95206428
576,-32.93393254
576.1,-32.91225135
576.2,-32.88968503
576.3,-32.8690052
576.4,-32.84984529
576.5,-32.82760084
576.6,-32.80549943
576.7,-32.7857852
576.8,-32.76301324
576.9,-32.7406615
577,-32.71720111
577.1,-32.69576132
577.2,-32.67087936
577.3,-32.64729381
577.4,-32.62482584
577.5,-32.6015532
577.6,-32.57701993
577.7,-32.5527817
577.8,-32.52809644
577.9,-32.50181079
578,-32.47656226
578.1,-32.45355785
578.2,-32.42647648
578.3,-32.39972591
578.4,-32.37353861
578.5,-32.34814703
578.6,-32.32059181
578.7,-32.29315281
578.8,-32.26376474
578.9,-32.23504722
579,-32.20860958
579.1,-32.18135834
579.2,-32.15503693
579.3,-32.12480843
579.4,-32.09402561
579.5,-32.06557631
579.6,-32.03559816
579.7,-32.00703263
579.8,-31.97768033
579.9,-31.94681704
580,-31.91356659
580.1,-31.88619018
580.2,-31.85504973
580.3,-31.82346225
580.4,-31.78954124
580.5,-31.75636232
580.6,-31.72528446
580.7,-31.69459105
580.8,-31.66103661
580.9,-31.62830472
581,-31.594491
581.1,-31.55955076
581.2,-31.52653277
581.3,-31.4922899
581.4,-31.45902157
581.5,-31.42383099
581.6,-31.39018714
581.7,-31.35585487
581.8,-31.3218087
581.9,-31.28553629
582,-31.25027418
582.1,-31.21270537
582.2,-31.17735386
582.3,-31.14120662
582.4,-31.10450506
582.5,-31.06610477
582.6,-31.02913499
582.7,-30.99085093
582.8,-30.95376492
582.9,-30.91745675
583,-30.87976277
583.1,-30.84104061
583.2,-30.80272973
583.3,-30.76385558
583.4,-30.72622418
583.5,-30.68538308
583.6,-30.64637482
583.7,-30.60384393
583.8,-30.56389689
583.9,-30.5242002
584,-30.48529923
584.1,-30.44372499
584.2,-30.40157855
584.3,-30.36110401
584.4,-30.31986058
584.5,-30.27744591
584.6,-30.23453057
584.7,-30.18954992
584.8,-30.15069366
584.9,-30.10675013
585,-30.06415665
585.1,-30.02198339
585.2,-29.97792363
585.3,-29.93087769
585.4,-29.88978624
585.5,-29.8466295
585.6,-29.79995906
585.7,-29.75507677
585.8,-29.71130311
585.9,-29.66625988
586,-29.62120771
586.1,-29.57576215
586.2,-29.52954769
586.3,-29.48342264
586.4,-29.43730652
586.5,-29.38898206
586.6,-29.34307158
586.7,-29.29756343
586.8,-29.25038338
586.9,-29.20444608
587,-29.15535271
587.1,-29.10779715
587.2,-29.05908823
587.3,-29.01112139
587.4,-28.96124125
587.5,-28.91440988
587.6,-28.86617482
587.7,-28.81555259
587.8,-28.76495719
587.9,-28.71476412
588,-28.66614461
588.1,-28.61567438
588.2,-28.56535614
588.3,-28.51279378
588.4,-28.46283317
588.5,-28.41179967
588.6,-28.36185694
588.7,-28.31172645
588.8,-28.25938761
588.9,-28.20645869
589,-28.15324366
589.1,-28.10215652
589.2,-28.04959416
589.3,-27.99569964
589.4,-27.94150114
589.5,-27.8903693
589.6,-27.83761024
589.7,-27.78439522
589.8,-27.73005366
589.9,-27.67554224
590,-27.62220204
590.1,-27.56918371
590.2,-27.51342952
590.3,-27.45751441
590.4,-27.40136683
590.5,-27.34600604
590.6,-27.29142308
590.7,-27.23614275
590.8,-27.18010247
590.9,-27.12136209
591,-27.0655185
591.1,-27.01139152
591.2,-26.95604861
591.3,-26.89837217
591.4,-26.84166133
591.5,-26.78304613
591.6,-26.72543228
591.7,-26.67059898
591.8,-26.61117017
591.9,-26.55229568
592,-26.49445832
592.1,-26.43772066
592.2,-26.37756765
592.3,-26.32032931
592.4,-26.26125813
592.5,-26.19977295
592.6,-26.13934278
592.7,-26.0804683
592.8,-26.02179945
592.9,-25.96085072
593,-25.89964271
593.1,-25.83788037
593.2,-25.77824593
593.3,-25.71769059
593.4,-25.65825284
593.5,-25.59657991
593.6,-25.53261817
593.7,-25.47161579
593.8,-25.41258931
593.9,-25.35146177
594,-25.28801858
594.1,-25.22362769
594.2,-25.16140938
594.3,-25.09843111
594.4,-25.03584623
594.5,-24.9735564
594.6,-24.9101758
594.7,-24.84547198
594.8,-24.78488982
594.9,-24.72086549
595,-24.65536594
595.1,-24.5904386
595.2,-24.5257616
595.3,-24.46184456
595.4,-24.39911664
595.5,-24.33433235
595.6,-24.27017391
595.7,-24.20342267
595.8,-24.1384238
595.9,-24.07338917
596,-24.00755882
596.1,-23.94271195
596.2,-23.87565672
596.3,-23.8085568
596.4,-23.7431556
596.5,-23.67711961
596.6,-23.61121774
596.7,-23.54365289
596.8,-23.47541749
596.9,-23.40812981
597,-23.34100306
597.1,-23.27474356
597.2,-23.2075274
597.3,-23.13812077
597.4,-23.06917906
597.5,-23.00010324
597.6,-22.93173373
597.7,-22.86297083
597.8,-22.79387712
597.9,-22.72411287
598,-22.65773714
598.1,-22.59017229
598.2,-22.52052426
598.3,-22.45101035
598.4,-22.38081694
598.5,-22.31067717
598.6,-22.24241495
598.7,-22.17345536
598.8,-22.10123241
598.9,-22.03019857
599,-21.96015716
599.1,-21.89061642
599.2,-21.82051241
599.3,-21.74883485
599.4,-21.67675495
599.5,-21.60640955
599.6,-21.53527737
599.7,-21.46316171
599.8,-21.39156461
599.9,-21.31662369
600,-21.24532163
600.1,-21.17417157
600.2,-21.10358477
600.3,-21.0319072
600.4,-20.95911205
600.5,-20.88610232
600.6,-20.81263661
600.7,-20.74064612
600.8,-20.66759169
600.9,-20.59367895
601,-20.51990926
601.1,-20.44555843
601.2,-20.37332654
601.3,-20.29896677
601.4,-20.22485733
601.5,-20.15037239
601.6,-20.07687986
601.7,-20.00251114
601.8,-19.92829442
601.9,-19.85355914
602,-19.77853775
602.1,-19.70459819
602.2,-19.63081956
602.3,-19.55643296
602.4,-19.48011518
602.5,-19.40524578
602.6,-19.33027804
602.7,-19.25611496
602.8,-19.18036044
602.9,-19.1036582
603,-19.02498901
603.1,-18.95179152
603.2,-18.8764751
603.3,-18.80056858
603.4,-18.72443855
603.5,-18.64680648
603.6,-18.57031882
603.7,-18.49349141
603.8,-18.41777265
603.9,-18.34111512
604,-18.26263368
604.1,-18.18532348
604.2,-18.10975671
604.3,-18.03384125
604.4,-17.9570049
604.5,-17.87875593
604.6,-17.7993983
604.7,-17.72140861
604.8,-17.64306128
604.9,-17.56591201
605,-17.48761833
605.1,-17.40900278
605.2,-17.33160317
605.3,-17.25283563
605.4,-17.17534661
605.5,-17.09610522
605.6,-17.01686382
605.7,-16.93805158
605.8,-16.85961485
605.9,-16.78181291
606,-16.70400202
606.1,-16.62201583
606.2,-16.54080749
606.3,-16.46210253
606.4,-16.38610661
606.5,-16.30612314
606.6,-16.22453928
606.7,-16.1459595
606.8,-16.0646081
606.9,-15.98612666
607,-15.90752006
607.1,-15.82585573
607.2,-15.74391425
607.3,-15.66444039
607.4,-15.5879885
607.5,-15.50887227
607.6,-15.42776227
607.7,-15.34624994
607.8,-15.26472867
607.9,-15.18460214
608,-15.10534286
608.1,-15.02442062
608.2,-14.94171023
608.3,-14.86000121
608.4,-14.78071511
608.5,-14.70219791
608.6,-14.62012231
608.7,-14.53501582
608.8,-14.45403099
608.9,-14.37510252
609,-14.29258883
609.1,-14.21168447
609.2,-14.13056552
609.3,-14.04869556
609.4,-13.96822929
609.5,-13.88747692
609.6,-13.806054
609.7,-13.72213662
609.8,-13.63895237
609.9,-13.55832517
610,-13.47688437
610.1,-13.39457631
610.2,-13.31240237
610.3,-13.22928071
610.4,-13.14405799
610.5,-13.06444108
610.6,-12.98421621
610.7,-12.90016472
610.8,-12.81687319
610.9,-12.7335459
611,-12.65283823
611.1,-12.57070005
611.2,-12.48849928
611.3,-12.4031961
611.4,-12.31915355
611.5,-12.23595142
611.6,-12.1558249
611.7,-12.07338274
611.8,-11.98931336
611.9,-11.90506518
612,-11.82337403
612.1,-11.74029708
612.2,-11.65700555
612.3,-11.57406271
612.4,-11.49073541
612.5,-11.40688956
612.6,-11.32455468
612.7,-11.24197841
612.8,-11.15859747
612.9,-11.07338369
613,-10.98979712
613.1,-10.90739071
613.2,-10.82487702
613.3,-10.74028909
613.4,-10.65588892
613.5,-10.57160497
613.6,-10.48867106
613.7,-10.40746272
613.8,-10.32333076
613.9,-10.23845673
614,-10.15307307
614.1,-10.06951332
614.2,-9.98852849
614.3,-9.90357399
614.4,-9.818342328
614.5,-9.73367393
614.6,-9.648442268
614.7,-9.567403793
614.8,-9.484630823
614.9,-9.398585558
615,-9.313371778
615.1,-9.231618047
615.2,-9.148880839
615.3,-9.066259861
615.4,-8.982592821
615.5,-8.897137642
615.6,-8.812916279
615.7,-8.728578687
615.8,-8.645018935
615.9,-8.561494946
616,-8.476191759
616.1,-8.390057087
616.2,-8.308848739
616.3,-8.224886656
616.4,-8.140969276
616.5,-8.066564798
616.6,-7.986921072
616.7,-7.902190089
616.8,-7.81878233
616.9,-7.740300894
617,-7.662141323
617.1,-7.583123446
617.2,-7.499957085
617.3,-7.402485609
617.4,-7.318496704
617.5,-7.261186838
617.6,-7.187891006
617.7,-7.081720233
617.8,-6.98775351
617.9,-6.915816665
618,-6.84723258
618.1,-6.759676337
618.2,-6.67001009
618.3,-6.577661633
618.4,-6.494656205
618.5,-6.423926353
618.6,-6.346669793
618.7,-6.249761581
618.8,-6.151932478
618.9,-6.083250046
619,-6.019046903
619.1,-5.937230587
619.2,-5.844113231
619.3,-5.732381344
619.4,-5.628535151
619.5,-5.568882823
619.6,-5.523204803
619.7,-5.433323979
619.8,-5.317300558
619.9,-5.222466588
620,-5.153211951
620.1,-5.085173249
620.2,-5.004125834
620.3,-4.900208116
620.4,-4.794260859
620.5,-4.711210728
620.6,-4.658934474
620.7,-4.600337148
620.8,-4.494264722
620.9,-4.372063279
621,-4.280287027
621.1,-4.217576981
621.2,-4.161465168
621.3,-4.073372483
621.4,-3.961676359
621.5,-3.866556287
621.6,-3.803533316
621.7,-3.736191988
621.8,-3.642144799
621.9,-3.531378508
622,-3.438913822
622.1,-3.379493952
622.2,-3.327548504
622.3,-3.240725398
622.4,-3.126373887
622.5,-3.027516603
622.6,-2.954337001
622.7,-2.897009254
622.8,-2.826610208
622.9,-2.720251679
623,-2.614814043
623.1,-2.543905377
623.2,-2.490502596
623.3,-2.417984605
623.4,-2.308818698
623.5,-2.199393511
623.6,-2.123379707
623.7,-2.068582177
623.8,-2.006694674
623.9,-1.908695698
624,-1.794022322
624.1,-1.70994401
624.2,-1.649871469
624.3,-1.585078239
624.4,-1.495099068
624.5,-1.386344433
624.6,-1.292538643
624.7,-1.239001751
624.8,-1.187351346
624.9,-1.096442342
625,-0.979578495
625.1,-0.876376033
625.2,-0.813353062
625.3,-0.767827034
625.4,-0.692170858
625.5,-0.584149361
625.6,-0.480294228
625.7,-0.401598215
625.8,-0.343456864
625.9,-0.280559063
626,-0.182631612
626.1,-0.068771839
626.2,0.012275577
626.3,0.055217743
626.4,0.112599134
626.5,0.209659338
626.6,0.328874588
626.7,0.421312451
626.8,0.475859642
626.9,0.530532002
627,0.604212284
627.1,0.713887811
627.2,0.828301907
627.3,0.915804505
627.4,0.960999727
627.5,1.004129648
627.6,1.080358028
627.7,1.205536723
627.8,1.319843531
627.9,1.370385289
628,1.391467452
628.1,1.466497779
628.2,1.599267125
628.3,1.721405983
628.4,1.778000593
628.5,1.803731918
628.6,1.85354948
628.7,1.959756017
628.8,2.093276381
628.9,2.1812886
629,2.209568024
629.1,2.247190475
629.2,2.348667383
629.3,2.477073669
629.4,2.564692497
629.5,2.601796389
629.6,2.637434006
629.7,2.719402313
629.8,2.849292755
629.9,2.96343863
630,3.009045124
630.1,3.021392226
630.2,3.086006641
630.3,3.211390972
630.4,3.331133723
630.5,3.395158052
630.6,3.428784013
630.7,3.481972218
630.8,3.586524725
630.9,3.709790111
631,3.783774376
631.1,3.801164031
631.2,3.837749362
631.3,3.945162892
631.4,4.077941179
631.5,4.165184498
631.6,4.201179743
631.7,4.231461883
631.8,4.303148389
631.9,4.425626993
632,4.536259174
632.1,4.58227694
632.2,4.602983594
632.3,4.674607515
632.4,4.796817899
632.5,4.904830456
632.6,4.954952002
632.7,4.979109764
632.8,5.028247833
632.9,5.137172341
633,5.263727903
633.1,5.341744423
633.2,5.360493064
633.3,5.392080545
633.4,5.490785837
633.5,5.613997579
633.6,5.696028471
633.7,5.730494857
633.8,5.765247345
633.9,5.844783783
634,5.965948105
634.1,6.067675352
634.2,6.099459529
634.3,6.10961616
634.4,6.176313758
634.5,6.297951937
634.6,6.410211325
634.7,6.465893984
634.8,6.492510438
634.9,6.539091468
635,6.637564301
635.1,6.753239036
635.2,6.820625067
635.3,6.83657527
635.4,6.874626875
635.5,6.976255774
635.6,7.097670436
635.7,7.174614072
635.8,7.200229168
635.9,7.224181294
636,7.296565175
636.1,7.416522503
636.2,7.518330216
636.3,7.557857037
636.4,7.57291317
636.5,7.636740804
636.6,7.751700282
636.7,7.851058245
636.8,7.896360755
636.9,7.918980718
637,7.968646288
637.1,8.070704341
637.2,8.189839125
637.3,8.25047493
637.4,8.259898424
637.5,8.287927508
637.6,8.381339908
637.7,8.497220278
637.8,8.57514739
637.9,8.605545759
638,8.632493019
638.1,8.704197407
638.2,8.816626668
638.3,8.905112743
638.4,8.932265639
638.5,8.941626549
638.6,9.008073807
638.7,9.124141932
638.8,9.226039052
638.9,9.268730879
639,9.284323454
639.1,9.323304892
639.2,9.419435263
639.3,9.531721473
639.4,9.590739012
639.5,9.602943063
639.6,9.63871479
639.7,9.731376171
639.8,9.838172793
639.9,9.904441237
